"cfr.data.age1","cfr.data.age2","cfr.data.age3","cfr.data.age4","cfr.data.age5","cfr.data.agelt6"
0,0.0163934426229508,0,0.0434782608695652,NA,0.0075187969924812
0,0.0289855072463768,0,0,NA,0.0124223602484472
0,0.0454545454545455,0,0.157894736842105,NA,0.0193548387096774
0,0.0277777777777778,0,0.2,NA,0.0130718954248366
0,0,0,0,NA,0
0,0.0208333333333333,0,0,NA,0.00847457627118644
0.0126582278481013,0,0,0,NA,0.0072463768115942
0,0,0,0,NA,0
0,0.03125,0,0,NA,0.0135135135135135
0,0.0153846153846154,0,0,NA,0.00662251655629139
0,0,0,0,NA,0
0,0.0298507462686567,0,0.0625,NA,0.0135135135135135
0,0.0422535211267606,0,0,NA,0.0208333333333333
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0.0144927536231884,0,0,NA,0.00671140939597315
0,0.0151515151515152,0,0,NA,0.00694444444444444
0,0.0338983050847458,0,0,NA,0.0161290322580645
0,0.05,0,0,NA,0.0229007633587786
0,0,0,0,NA,0
0,0,0,0,1,0
0,0,0,0,NA,0
0,0,0.0476190476190476,0,NA,0
0,0,0,0,0,0
0,0.0298507462686567,0,0,NA,0.0130718954248366
0,0.0149253731343284,0,0.04,0,0.0078740157480315
0,0,0,0.25,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0.0344827586206897,NA,0
0,0,0,0,0,0
0,0,0,0,1,0
0,0,0,0,NA,0
0.010752688172043,0,0,0,0,0.00632911392405063
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0.0526315789473684,0,NA,0
0,0,0,0,0,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0.0377358490566038,0,0,NA,0.0145985401459854
0,0,0,0,NA,0
0,0.0597014925373134,0,0,NA,0.0272108843537415
0,0.0476190476190476,0,0,0,0.020979020979021
0,0.112676056338028,0,0,NA,0.054421768707483
0,0.107692307692308,0,0,NA,0.0454545454545455
0,0.0333333333333333,0,0,NA,0.013986013986014
0,0.1,0,0,NA,0.0445859872611465
0,0.0169491525423729,0,0,NA,0.00662251655629139
0,0,0,0,NA,0
0,0,0,0.0645161290322581,NA,0
0,0.0535714285714286,0,0,NA,0.0217391304347826
0,0.0153846153846154,0,0,NA,0.00704225352112676
0.012987012987013,0,0,0,NA,0.00740740740740741
0,0,0,0,1,0
0,0,0,0,NA,0
0,0.0147058823529412,0,0,NA,0.00689655172413793
0,0.0163934426229508,0,0,NA,0.00680272108843537
0.0133333333333333,0.0461538461538462,0,0,0,0.0285714285714286
0,0.0491803278688525,0,0.12,NA,0.0214285714285714
0,0,0,0,NA,0
0.0116279069767442,0,0,0,NA,0.00699300699300699
0,0.0303030303030303,0,0,NA,0.0133333333333333
0,0.10958904109589,0,0,NA,0.0533333333333333
0,0.0149253731343284,0,0,NA,0.00675675675675676
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0.129032258064516,0,0,NA,0.0559440559440559
0,0.0645161290322581,0,0,NA,0.0285714285714286
0,0.0869565217391304,0,0,NA,0.0397350993377483
0,0.0757575757575758,0,0,NA,0.0335570469798658
0,0.0958904109589041,0,0,NA,0.0472972972972973
0,0.0769230769230769,0,0.0588235294117647,NA,0.0375
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0.0108695652173913,0.03125,0,0,NA,0.0192307692307692
0,0.0897435897435897,0,0,NA,0.0416666666666667
0,0.0526315789473684,0,0,NA,0.0205479452054795
0,0.0793650793650794,0,0,NA,0.0326797385620915
0,0.0547945205479452,0,0,NA,0.0256410256410256
0,0.0333333333333333,0,0,NA,0.0135135135135135
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,0,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,0,0
0,0.0666666666666667,0,0.08,NA,0.0310077519379845
0,0.0175438596491228,0,0.181818181818182,NA,0.00757575757575758
0,0,0,0.0588235294117647,NA,0
0,0,0,0,NA,0
0.0357142857142857,0.0377358490566038,0,0,NA,0.0364963503649635
0.0112359550561798,0.0153846153846154,0,0,NA,0.012987012987013
0,0.0307692307692308,0,0,NA,0.0129032258064516
0,0.0153846153846154,0,0.0625,NA,0.00699300699300699
0,0.0606060606060606,0,0,0,0.025974025974026
0,0.03125,0,0,NA,0.0136986301369863
0,0,0,0,0.5,0
0,0,0,0.0454545454545455,NA,0
0,0,0,0.0416666666666667,NA,0
0,0,0,0.05,NA,0
0,0,0,0,NA,0
0.0111111111111111,0,0,0,NA,0.00598802395209581
0.0235294117647059,0,0,0,NA,0.0133333333333333
0,0,0,0,NA,0
0.0117647058823529,0,0,0,NA,0.00649350649350649
0,0,0,0,1,0
0,0,0,0.0357142857142857,NA,0
0,0.0175438596491228,0,0,NA,0.0072463768115942
0.0113636363636364,0,0,0,NA,0.00694444444444444
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0.0151515151515152,0,0,NA,0.00636942675159236
0,0,0,0,NA,0
0.0106382978723404,0,0,0.0740740740740741,NA,0.00641025641025641
0,0,0,0.0303030303030303,NA,0
0,0,0,0.192307692307692,NA,0
0,0,0,0,1,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0.0161290322580645,0,0,0.5,0.00746268656716418
0.0131578947368421,0,0,0,NA,0.00757575757575758
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0.0116279069767442,0,0,0,1,0.00694444444444444
0,0,0,0,NA,0
0,0.0163934426229508,0,0.0625,NA,0.0075187969924812
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0.032258064516129,0,0,0,0.0138888888888889
0,0,0,0.0869565217391304,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0.0625,NA,0
0,0,0,0.105263157894737,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0.0952380952380952,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0.105263157894737,NA,0
0,0,0,0.1,NA,0
0,0.032258064516129,0,0.0869565217391304,NA,0.0141843971631206
0,0,0,0,1,0
0.0133333333333333,0,0,0.166666666666667,NA,0.00757575757575758
0.0273972602739726,0,0,0,NA,0.0145985401459854
0.0120481927710843,0,0,0,NA,0.00680272108843537
0,0,0,0,NA,0
0,0.0285714285714286,0,0,NA,0.0126582278481013
0,0.0379746835443038,0,0,NA,0.0173410404624277
0,0,0,0,0,0
0,0,0,0,NA,0
0,0,0,0.0454545454545455,0,0
0,0,0,0,NA,0
0,0.0307692307692308,0,0,NA,0.0132450331125828
0.010989010989011,0.0163934426229508,0,0.04,NA,0.0131578947368421
0,0,0.0588235294117647,0,NA,0
0,0,0,0,NA,0
0,0,0,0,0,0
0,0,0,0,0.428571428571429,0
0,0,0,0,NA,0
0.0208333333333333,0.0117647058823529,0,0,0,0.0165745856353591
0,0.0161290322580645,0,0,NA,0.00636942675159236
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0.0149253731343284,0,0,NA,0.00675675675675676
0,0,0,0,NA,0
0,0,0,0,0,0
0,0,0,0,NA,0
0.0117647058823529,0,0,0,NA,0.00680272108843537
0,0,0,0,NA,0
0,0,0,0.0416666666666667,NA,0
0,0,0,0,NA,0
0,0.046875,0,0,NA,0.0204081632653061
0.0120481927710843,0.0895522388059701,0,0,NA,0.0466666666666667
0.0117647058823529,0.115942028985507,0,0,NA,0.0584415584415584
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0.0169491525423729,0,0,NA,0.0072992700729927
0,0,0,0,NA,0
0,0,0,0,NA,0
0.0256410256410256,0,0,0,1,0.0145985401459854
0,0,0,0,NA,0
0,0.0819672131147541,0,0,NA,0.0373134328358209
0,0.078125,0,0,NA,0.0344827586206897
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0.0384615384615385,NA,0
0,0,0,0.0526315789473684,NA,0
0,0,0,0,NA,0
0,0,0.0625,0.037037037037037,NA,0
0,0,0,0,NA,0
0.0121951219512195,0,0,0,NA,0.00694444444444444
0,0,0,0,NA,0
0,0,0,0.111111111111111,NA,0
0,0,0,0.0714285714285714,0,0
0.0113636363636364,0,0,0.0666666666666667,NA,0.00689655172413793
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0.0454545454545455,NA,0
0,0.0153846153846154,0,0,NA,0.00632911392405063
0,0.0461538461538462,0,0,NA,0.02
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0.04,NA,0
0,0,0,0,0,0
0,0.0327868852459016,0,0,NA,0.0132450331125828
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0.04,0.0434782608695652,0,0
0,0.0142857142857143,0,0.0416666666666667,NA,0.00598802395209581
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0.0103092783505155,0,0,0,NA,0.00606060606060606
0.0126582278481013,0.0447761194029851,0,0,NA,0.0273972602739726
0,0.0793650793650794,0,0,NA,0.0340136054421769
0,0.0746268656716418,0,0.103448275862069,NA,0.0314465408805031
0,0.0338983050847458,0,0,NA,0.0149253731343284
0,0.0149253731343284,0,0,NA,0.00657894736842105
0,0.0151515151515152,0,0,NA,0.00746268656716418
0,0,0,0,NA,0
0,0,0,0,0,0
0,0,0,0,1,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0.0634920634920635,0,0.05,NA,0.0298507462686567
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0.0833333333333333,NA,0
0.0123456790123457,0,0,0,0,0.00735294117647059
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0.111111111111111,0,0
0.024390243902439,0,0,0,NA,0.0136054421768707
0,0,0,0,NA,0
0.010989010989011,0,0,0,NA,0.00684931506849315
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,0,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0.0181818181818182,0,0,0,0.0078125
0,0,0,0,NA,0
0,0,0,0.0416666666666667,NA,0
0,0,0,0,NA,0
0,0,0,0.0476190476190476,0,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0.0119047619047619,0,0,0.0434782608695652,NA,0.00657894736842105
0,0,0.0588235294117647,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0.157894736842105,NA,0
0,0,0,0.0869565217391304,NA,0
0,0,0,0.125,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0.0625,NA,0
0,0,0,0.0869565217391304,NA,0
0,0,0,0.0769230769230769,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0.021505376344086,0,0,0,0,0.0125786163522013
0,0,0.0555555555555556,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0.0294117647058824,0,0.15,NA,0.0119760479041916
0,0.111111111111111,0,0.0588235294117647,NA,0.0552147239263804
0,0.0845070422535211,0,0,NA,0.037037037037037
0,0.10126582278481,0,0,NA,0.0465116279069767
0.0114942528735632,0.0882352941176471,0,0,NA,0.0451612903225806
0,0.0869565217391304,0,0,NA,0.0394736842105263
0,0,0.0454545454545455,0,NA,0
0.0131578947368421,0,0,0,0,0.0072463768115942
0,0,0,0,0,0
0,0.0175438596491228,0,0,NA,0.0072992700729927
0,0.0483870967741935,0,0,0,0.0229007633587786
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,0,0
0,0.0625,0,0,NA,0.0264900662251656
0,0,0,0,NA,0
0,0,0,0,NA,0
0.0128205128205128,0,0,0,NA,0.00740740740740741
0,0,0,0,0,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0.0579710144927536,0,0.04,0,0.0256410256410256
0,0,0,0,NA,0
0.0116279069767442,0,0,0,1,0.00694444444444444
0,0,0,0,NA,0
0,0,0,0.0384615384615385,1,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,0.333333333333333,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,0,0
0,0.0147058823529412,0,0,NA,0.00625
0,0,0,0,NA,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0.0178571428571429,0,0,NA,0.00714285714285714
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0.0166666666666667,0,0,NA,0.0072463768115942
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0.0123456790123457,0,0,0,NA,0.0072992700729927
0,0,0,0,NA,0
0,0,0,0,0,0
0,0,0,0.1,0,0
0,0,0,0,NA,0
0,0.0149253731343284,0,0,NA,0.00671140939597315
0,0,0,0,NA,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0.0317460317460317,0,0,NA,0.013986013986014
0,0,0,0,0,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0.0192307692307692,0.0526315789473684,0.0588235294117647,NA,0.00757575757575758
0,0.0677966101694915,0,0.0769230769230769,NA,0.0300751879699248
0,0.0845070422535211,0,0,NA,0.0410958904109589
0.0263157894736842,0.0517241379310345,0,0,NA,0.0373134328358209
0,0.0166666666666667,0,0,NA,0.00719424460431655
0,0,0,0.125,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0.0192307692307692,0,0,NA,0.008
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0.0357142857142857,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0.027027027027027,0,0,0.15,NA,0.0153846153846154
0,0.0793650793650794,0,0,NA,0.036231884057971
0,0.032258064516129,0,0,0,0.013986013986014
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,NA,0
0,0,0,0.125,NA,0
0,0.0416666666666667,0,0.105263157894737,NA,0.0176991150442478
0,0.0298507462686567,0,0,0,0.0138888888888889
0,0,0,0,0,0
0,0,0,0,NA,0
0,0,0,0,0,0
0,0.0714285714285714,0,0,NA,0.0305343511450382
0,0.0384615384615385,0,0,NA,0.0153846153846154
0,0.0566037735849057,0,0.0555555555555556,NA,0.0236220472440945
0,0.0952380952380952,0,0,0,0.0441176470588235
0,0.0576923076923077,0,0,0,0.0234375
0,0.119402985074627,0,0,0,0.0547945205479452
0,0.072463768115942,0,0,NA,0.0337837837837838
0,0.0869565217391304,0,0.153846153846154,NA,0.0372670807453416
0,0.0684931506849315,0,0.0909090909090909,NA,0.03125
0,0.0972222222222222,0,0.0434782608695652,NA,0.0454545454545455
0,0.0769230769230769,0,0.0384615384615385,NA,0.0344827586206897
0,0.0547945205479452,0,0,NA,0.0254777070063694
0,0.0882352941176471,0,0.0434782608695652,NA,0.0384615384615385
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0.0454545454545455,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0.04,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0.0136986301369863,0,0,NA,0.00632911392405063
0,0,0,0,NA,0
0,0.0169491525423729,0,0,NA,0.00699300699300699
0,0.0476190476190476,0,0,NA,0.0204081632653061
0,0.0178571428571429,0,0.136363636363636,0,0.00714285714285714
0,0.0615384615384615,0.0416666666666667,0.0476190476190476,NA,0.027027027027027
0,0,0,0.103448275862069,NA,0
0,0,0,0,NA,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0.0454545454545455,0,0,NA,0.0227272727272727
0,0.0144927536231884,0.0869565217391304,0,NA,0.00694444444444444
0,0,0.0666666666666667,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,0,0
0,0,0,0.0454545454545455,1,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0.0169491525423729,0,0,NA,0.00763358778625954
0.0126582278481013,0,0,0,NA,0.00694444444444444
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0.0454545454545455,NA,0
0,0,0,0.03125,NA,0
0,0,0,0,NA,0
0,0.025,0,0,NA,0.0121212121212121
0,0,0,0,NA,0
0,0,0,0,NA,0
0.0119047619047619,0,0,0,NA,0.00666666666666667
0.0117647058823529,0,0,0,NA,0.00704225352112676
0,0,0,0,0,0
0,0,0,0,1,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0.0153846153846154,0,0,NA,0.00694444444444444
0,0.0333333333333333,0,0,NA,0.0144927536231884
0,0,0,0,NA,0
0,0,0,0,1,0
0,0,0,0.0833333333333333,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0.0114942528735632,0,0,0.0333333333333333,NA,0.00632911392405063
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0.0117647058823529,0,0,0,NA,0.00636942675159236
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0.010752688172043,0,0,0,NA,0.00649350649350649
0,0,0,0.0526315789473684,NA,0
0,0,0,0,NA,0
0,0,0,0.0476190476190476,NA,0
0,0,0,0.0555555555555556,NA,0
0,0,0,0.2,NA,0
0,0,0,0.142857142857143,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0.0588235294117647,0,NA,0
0,0,0,0,NA,0
0,0,0,0.0714285714285714,NA,0
0,0,0,0.0454545454545455,NA,0
0,0,0,0.142857142857143,NA,0
0,0,0,0.0434782608695652,0,0
0,0,0,0.0769230769230769,NA,0
0,0.038961038961039,0.0454545454545455,0,NA,0.0176470588235294
0,0.0338983050847458,0,0,0,0.0136986301369863
0.0121951219512195,0.0298507462686567,0,0.0833333333333333,NA,0.0201342281879195
0,0,0,0,NA,0
0,0.0158730158730159,0,0,NA,0.00671140939597315
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,0,0
0,0,0,0,NA,0
0,0,0.0454545454545455,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0.111111111111111,NA,0
0,0,0,0.0454545454545455,NA,0
0,0,0.0416666666666667,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0.0461538461538462,0,0,1,0.0194805194805195
0,0,0,0,NA,0
0,0.0188679245283019,0,0,NA,0.00735294117647059
0,0,0,0,0,0
0,0.0422535211267606,0,0,0.666666666666667,0.0201342281879195
0,0.072463768115942,0,0,0.5,0.0328947368421053
0,0,0,0,NA,0
0,0,0,0,0,0
0,0,0,0.0476190476190476,0,0
0,0,0,0.0344827586206897,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0.0625,NA,0
0,0,0,0.105263157894737,1,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,0,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0.0112359550561798,0,0,0,NA,0.00662251655629139
0.0114942528735632,0,0,0.0909090909090909,NA,0.00735294117647059
0,0,0,0.105263157894737,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0.0178571428571429,0,0,NA,0.00709219858156028
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0.0294117647058824,0,0,0,0.0133333333333333
0,0,0,0,0,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0.0172413793103448,0,0.0454545454545455,0,0.00684931506849315
0,0,0,0,0,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0.0153846153846154,0,0,NA,0.00689655172413793
0,0,0,0,NA,0
0,0,0,0.1875,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0.0196078431372549,0,0,0,0.00854700854700855
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0.08,NA,0
0,0.0144927536231884,0,0,NA,0.00628930817610063
0,0,0,0,NA,0
0,0,0,0,NA,0
0.032258064516129,0,0,0,NA,0.0188679245283019
0,0,0,0,NA,0
0,0,0,0.0526315789473684,NA,0
0,0,0,0,NA,0
0.0108695652173913,0,0,0,NA,0.00680272108843537
0,0,0,0,NA,0
0,0,0,0.0416666666666667,NA,0
0,0,0,0.05,NA,0
0,0,0,0,0,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,0,0
0.0116279069767442,0.0147058823529412,0,0,NA,0.012987012987013
0,0.046875,0,0,NA,0.0208333333333333
0,0.0769230769230769,0,0,NA,0.032051282051282
0,0.0508474576271186,0,0,NA,0.0204081632653061
0,0,0,0,0,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,0,0
0,0.0158730158730159,0,0,NA,0.00625
0,0,0,0,NA,0
0,0,0,0.0434782608695652,NA,0
0,0,0,0,NA,0
0.0206185567010309,0,0,0,NA,0.0112359550561798
0,0,0,0.037037037037037,NA,0
0,0,0,0,NA,0
0.0112359550561798,0,0,0.111111111111111,NA,0.00636942675159236
0,0,0,0,NA,0
0,0.0166666666666667,0,0.111111111111111,NA,0.00694444444444444
0,0,0,0,NA,0
0,0,0,0.0588235294117647,NA,0
0,0,0,0,0.666666666666667,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0.0131578947368421,0,0,0,NA,0.00714285714285714
0.0138888888888889,0,0,0,NA,0.0075187969924812
0.0120481927710843,0,0,0,NA,0.00675675675675676
0,0.0158730158730159,0,0,1,0.00675675675675676
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0.0285714285714286,0,0,NA,0.0127388535031847
0,0.0131578947368421,0,0,1,0.00613496932515337
0.0101010101010101,0,0,0,NA,0.00578034682080925
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0.0294117647058824,0,0.130434782608696,NA,0.0125786163522013
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,0,0
0,0.0298507462686567,0,0,NA,0.0137931034482759
0,0.0185185185185185,0,0,NA,0.00714285714285714
0,0,0,0.0952380952380952,NA,0
0.0246913580246914,0,0,0,0,0.0140845070422535
0,0,0,0,NA,0
0,0,0,0,0,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0.0116279069767442,0,0,0,NA,0.00675675675675676
0,0,0,0,NA,0
0,0,0,0.0357142857142857,NA,0
0,0,0,0,NA,0
0.0125,0,0,0,NA,0.00699300699300699
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0.0136986301369863,0.0147058823529412,0,0,NA,0.0141843971631206
0.0224719101123595,0,0,0,NA,0.0136986301369863
0,0,0,0,0,0
0,0.0684931506849315,0,0,NA,0.0324675324675325
0,0.0606060606060606,0,0,NA,0.0277777777777778
0.0227272727272727,0.0441176470588235,0,0.0357142857142857,NA,0.032051282051282
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0.0909090909090909,NA,0
0,0,0,0,NA,0
0.012987012987013,0,0,0.0952380952380952,0,0.00735294117647059
0,0,0,0,1,0
0,0,0,0,0,0
0,0,0,0.0769230769230769,NA,0
0,0,0,0,NA,0
0.0120481927710843,0,0,0,NA,0.00699300699300699
0,0.0416666666666667,0,0,NA,0.0161290322580645
0,0,0,0,NA,0
0.0222222222222222,0,0,0,NA,0.0137931034482759
0.0117647058823529,0,0,0,NA,0.00689655172413793
0,0,0,0,NA,0
0,0,0,0,NA,0
0.0263157894736842,0.037037037037037,0,0,NA,0.0307692307692308
0,0.0857142857142857,0,0,NA,0.0402684563758389
0,0.0410958904109589,0,0,NA,0.0186335403726708
0,0.0461538461538462,0,0,0,0.0215827338129496
0,0.078125,0,0,NA,0.0396825396825397
0.0153846153846154,0,0,0,NA,0.00840336134453781
0,0,0,0.0833333333333333,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0.032258064516129,0,0,NA,0.0145985401459854
0,0.0307692307692308,0,0,NA,0.0136054421768707
0,0.0625,0,0,NA,0.027027027027027
0,0,0,0.0416666666666667,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0.125,NA,0
0,0,0,0,NA,0
0,0.0579710144927536,0,0.0526315789473684,NA,0.0263157894736842
0,0.0517241379310345,0.0454545454545455,0.0967741935483871,0,0.0208333333333333
0.0131578947368421,0.03125,0,0.115384615384615,NA,0.0214285714285714
0.0117647058823529,0,0,0.0833333333333333,NA,0.0075187969924812
0.024390243902439,0,0,0.0476190476190476,NA,0.0147058823529412
0,0,0,0,NA,0
0,0,0,0.0344827586206897,NA,0
0,0,0,0,0,0
0,0.0140845070422535,0,0,NA,0.00649350649350649
0,0,0,0,0,0
0,0.0147058823529412,0,0,NA,0.0065359477124183
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0.0684931506849315,0,0.05,0,0.0326797385620915
0.0238095238095238,0,0,0,NA,0.0137931034482759
0,0.0655737704918033,0,0,NA,0.0287769784172662
0,0.028169014084507,0,0,NA,0.0121951219512195
0,0.0746268656716418,0,0,NA,0.0316455696202532
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0,0,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0,0,0.0952380952380952,NA,0
0,0.0338983050847458,0,0,NA,0.0141843971631206
0,0.0806451612903226,0,0,NA,0.034965034965035
0,0.10126582278481,0,0,NA,0.0493827160493827
0,0.0428571428571429,0,0,NA,0.0197368421052632
0,0.103448275862069,0,0.111111111111111,NA,0.048
0,0.0303030303030303,0,0,NA,0.012987012987013
0,0,0,0,NA,0
0,0,0,0,0,0
0.0111111111111111,0,0,0,NA,0.00657894736842105
0,0.0172413793103448,0,0,0,0.00675675675675676
0,0,0,0.357142857142857,NA,0
0,0,0,0.133333333333333,NA,0
0,0,0,0,NA,0
0,0,0,0,NA,0
0,0.0178571428571429,0,0,NA,0.0072463768115942
0,0.0175438596491228,0,0.157894736842105,NA,0.0078125
0,0.0192307692307692,0,0,NA,0.00826446280991736
0,0.0178571428571429,0,0,NA,0.0072992700729927
0,0,0,0,NA,0
0.025,0,0,0,NA,0.0134228187919463
0,0.0983606557377049,0,0.0526315789473684,0,0.0444444444444444
0,0.0714285714285714,0,0.0666666666666667,NA,0.0326797385620915
0,0.0169491525423729,0,0,NA,0.00763358778625954
0,0,0,0,NA,0
0,0,0,0,0,0
